Name:,Ricardo Amaral
Email:,rna5137@psu.edu
Direct Fetched:,T
Hand Fetched:,T
Comment:,None

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
9,Ti0.4 Zr0.4 Nb0.1 Ta0.1,BCC+BCC+HCP,AM,Laser-based Additive Manufacturing,density,EXP,None,298,6930.0,None,kg/m3,T2,10.1016/j.msea.2024.146922
9,Ti0.486 V0.375 Ta0.028 Cr0.111,BCC+BCC,AM,Laser-based Additive Manufacturing,tensile yield strength,EXP,displacement rate of 0.1 mm/min,298,879000000.0,2200000.0,Pa,T3,10.1016/j.msea.2024.146922
9,Ti0.486 V0.375 Ta0.028 Cr0.111,BCC+BCC,AM,Laser-based Additive Manufacturing,ultimate tensile strength,EXP,displacement rate of 0.1 mm/min,298,972000000.0,5400000.0,Pa,T3,10.1016/j.msea.2024.146922
9,Ti0.486 V0.375 Ta0.028 Cr0.111,BCC+BCC,AM,Laser-based Additive Manufacturing,tensile ductility,EXP,displacement rate of 0.1 mm/min,298,17.7,3.7,%,T3,10.1016/j.msea.2024.146922
9,Ti0.486 V0.375 Ta0.028 Cr0.111,BCC+BCC,AM,Laser-based Additive Manufacturing,youngs modulus,EXP,displacement rate of 0.1 mm/min,298,95000000000.0,3500000000.0,Pa,T3,10.1016/j.msea.2024.146922
9,Ti0.486 V0.375 Ta0.028 Cr0.111,BCC+BCC,AM,Laser-based Additive Manufacturing,d parameter,DFT,None,0,3.1,None,None,T1,10.1016/j.msea.2024.146922
9,Ti0.486 V0.375 Ta0.028 Cr0.111,BCC+BCC,AM,Laser-based Additive Manufacturing,density,EXP,None,298,5650.0,None,kg/m3,T2,10.1016/j.msea.2024.146922
10,Co35 Cr25 Fe20 Ni20 ,FCC,H+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1473 K for 2 h, followed by cold rolling at RT (80% deformation), and recrystallization at 1173 K for 0.5 h followed by water cooling. ,tensile yield strength,EXP,strain rate 1e-3,298,345000000.0,2000000.0,Pa,T1,10.1016/j.msea.2024.146995
10,Co35 Cr25 Fe20 Ni20 ,FCC,H+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1473 K for 2 h, followed by cold rolling at RT (80% deformation), and recrystallization at 1173 K for 0.5 h followed by water cooling. ,ultimate tensile strength,EXP,strain rate 1e-3,298,753000000.0,7000000.0,Pa,T1,10.1016/j.msea.2024.146995
10,Co35 Cr25 Fe20 Ni20 ,FCC,H+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1473 K for 2 h, followed by cold rolling at RT (80% deformation), and recrystallization at 1173 K for 0.5 h followed by water cooling. ,tensile ductility,EXP,strain rate 1e-3,298,70.5,2.8,%,T1,10.1016/j.msea.2024.146995
10,Co Cr Fe Ni,FCC,H+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1473 K for 2 h, followed by cold rolling at RT (80% deformation), and recrystallization at 1173 K for 0.5 h followed by water cooling. ,tensile yield strength,EXP,strain rate 1e-3,298,304000000.0,3000000.0,Pa,T1,10.1016/j.msea.2024.146995
10,Co Cr Fe Ni,FCC,H+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1473 K for 2 h, followed by cold rolling at RT (80% deformation), and recrystallization at 1173 K for 0.5 h followed by water cooling. ,ultimate tensile strength,EXP,strain rate 1e-3,298,631000000.0,8000000.0,Pa,T1,10.1016/j.msea.2024.146995
10,Co Cr Fe Ni,FCC,H+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1473 K for 2 h, followed by cold rolling at RT (80% deformation), and recrystallization at 1173 K for 0.5 h followed by water cooling. ,tensile ductility,EXP,strain rate 1e-3,298,69.1,3.5,%,T1,10.1016/j.msea.2024.146995
11,Fe40 Ni30 Cr20 Al5 Ti5 ,FCC,H+WQ+CW+A+WQ,Arc melting. Homogenized at 1200 ◦C for 2 h, followed by water-cooled. Cold rolled to ~1.2 mm (thickness reduction of ~80%). Annealing for 3 min at 1150 ◦C followed by water cooling.,tensile yield strength,EXP,strain rate 1e-3,298,326000000.0,23000000.0,Pa,T2,10.1016/j.msea.2024.147062
11,Fe40 Ni30 Cr20 Al5 Ti5 ,FCC,H+WQ+CW+A+WQ,Arc melting. Homogenized at 1200 ◦C for 2 h, followed by water-cooled. Cold rolled to ~1.2 mm (thickness reduction of ~80%). Annealing for 3 min at 1150 ◦C followed by water cooling.,ultimate tensile strength,EXP,strain rate 1e-3,298,669000000.0,15000000.0,Pa,T2,10.1016/j.msea.2024.147062
11,Fe40 Ni30 Cr20 Al5 Ti5 ,FCC,H+WQ+CW+A+WQ,Arc melting. Homogenized at 1200 ◦C for 2 h, followed by water-cooled. Cold rolled to ~1.2 mm (thickness reduction of ~80%). Annealing for 3 min at 1150 ◦C followed by water cooling.,tensile ductility,EXP,strain rate 1e-3,298,48.0,0.0,%,T2,10.1016/j.msea.2024.147062
11,Fe40 Ni30 Cr20 Al5 Ti5 ,FCC+L21+Sigma,H+WQ+CW+A+WQ+AT+WQ,Arc melting. Homogenized at 1200 ◦C for 2 h, followed by water-cooled. Cold rolled to ~1.2 mm (thickness reduction of ~80%). Annealing for 3 min at 1150 ◦C followed by water cooling, followed by aging treatment carried out for 4 h at 700 C, followed by water quenching.,tensile yield strength,EXP,strain rate 1e-3,298,1021000000.0,20000000.0,Pa,T2,10.1016/j.msea.2024.147062
11,Fe40 Ni30 Cr20 Al5 Ti5 ,FCC+L21+Sigma,H+WQ+CW+A+WQ+AT+WQ,Arc melting. Homogenized at 1200 ◦C for 2 h, followed by water-cooled. Cold rolled to ~1.2 mm (thickness reduction of ~80%). Annealing for 3 min at 1150 ◦C followed by water cooling, followed by aging treatment carried out for 4 h at 700 C, followed by water quenching.,ultimate tensile strength,EXP,strain rate 1e-3,298,1361000000.0,26000000.0,Pa,T2,10.1016/j.msea.2024.147062
11,Fe40 Ni30 Cr20 Al5 Ti5 ,FCC+L21+Sigma,H+WQ+CW+A+WQ+AT+WQ,Arc melting. Homogenized at 1200 ◦C for 2 h, followed by water-cooled. Cold rolled to ~1.2 mm (thickness reduction of ~80%). Annealing for 3 min at 1150 ◦C followed by water cooling, followed by aging treatment carried out for 4 h at 700 C, followed by water quenching.,tensile ductility,EXP,strain rate 1e-3,298,15.0,0.0,%,T2,10.1016/j.msea.2024.147062
11,Fe40 Ni30 Cr20 Al5 Ti5 ,FCC+L21+Sigma,H+WQ+CW+A+WQ+AT+WQ,Arc melting. Homogenized at 1200 ◦C for 2 h, followed by water-cooled. Cold rolled to ~1.2 mm (thickness reduction of ~80%). Annealing for 3 min at 1150 ◦C followed by water cooling, followed by aging treatment carried out for 4 h at 800 C, followed by water quenching.,tensile yield strength,EXP,strain rate 1e-3,298,921000000.0,26000000.0,Pa,T2,10.1016/j.msea.2024.147062
11,Fe40 Ni30 Cr20 Al5 Ti5 ,FCC+L21+Sigma,H+WQ+CW+A+WQ+AT+WQ,Arc melting. Homogenized at 1200 ◦C for 2 h, followed by water-cooled. Cold rolled to ~1.2 mm (thickness reduction of ~80%). Annealing for 3 min at 1150 ◦C followed by water cooling, followed by aging treatment carried out for 4 h at 800 C, followed by water quenching.,ultimate tensile strength,EXP,strain rate 1e-3,298,1302000000.0,27000000.0,Pa,T2,10.1016/j.msea.2024.147062
11,Fe40 Ni30 Cr20 Al5 Ti5 ,FCC+L21+Sigma,H+WQ+CW+A+WQ+AT+WQ,Arc melting. Homogenized at 1200 ◦C for 2 h, followed by water-cooled. Cold rolled to ~1.2 mm (thickness reduction of ~80%). Annealing for 3 min at 1150 ◦C followed by water cooling, followed by aging treatment carried out for 4 h at 800 C, followed by water quenching.,tensile ductility,EXP,strain rate 1e-3,298,24.0,1.0,%,T2,10.1016/j.msea.2024.147062
11,Fe40 Ni30 Cr20 Al5 Ti5 ,FCC+L21+Sigma,H+WQ+CW+A+WQ+AT+WQ,Arc melting. Homogenized at 1200 ◦C for 2 h, followed by water-cooled. Cold rolled to ~1.2 mm (thickness reduction of ~80%). Annealing for 3 min at 1150 ◦C followed by water cooling, followed by aging treatment carried out for 4 h at 900 C, followed by water quenching.,tensile yield strength,EXP,strain rate 1e-3,298,428000000.0,6000000.0,Pa,T2,10.1016/j.msea.2024.147062
11,Fe40 Ni30 Cr20 Al5 Ti5 ,FCC+L21+Sigma,H+WQ+CW+A+WQ+AT+WQ,Arc melting. Homogenized at 1200 ◦C for 2 h, followed by water-cooled. Cold rolled to ~1.2 mm (thickness reduction of ~80%). Annealing for 3 min at 1150 ◦C followed by water cooling, followed by aging treatment carried out for 4 h at 900 C, followed by water quenching.,ultimate tensile strength,EXP,strain rate 1e-3,298,870000000.0,19000000.0,Pa,T2,10.1016/j.msea.2024.147062
11,Fe40 Ni30 Cr20 Al5 Ti5 ,FCC+L21+Sigma,H+WQ+CW+A+WQ+AT+WQ,Arc melting. Homogenized at 1200 ◦C for 2 h, followed by water-cooled. Cold rolled to ~1.2 mm (thickness reduction of ~80%). Annealing for 3 min at 1150 ◦C followed by water cooling, followed by aging treatment carried out for 4 h at 900 C, followed by water quenching.,tensile ductility,EXP,strain rate 1e-3,298,36.0,4.0,%,T2,10.1016/j.msea.2024.147062
12,Co45 Ni25 Cr20 Fe9.7 C0.3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile yield strength,EXP,strain rate 1e-3,300,408357916.477226,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni25 Cr20 Fe9.7 C0.3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile yield strength,EXP,strain rate 1e-3,1073,206740093.379624,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni25 Cr20 Fe9.7 C0.3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile yield strength,EXP,strain rate 1e-3,1273,71386861.3138686,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni25 Cr20 Fe9.7 C0.3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,ultimate tensile strength,EXP,strain rate 1e-3,300,818560537.974349,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni25 Cr20 Fe9.7 C0.3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,ultimate tensile strength,EXP,strain rate 1e-3,1073,245621509.707678,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni25 Cr20 Fe9.7 C0.3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,ultimate tensile strength,EXP,strain rate 1e-3,1273,89343065.6934306,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni25 Cr20 Fe9.7 C0.3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile ductility,EXP,strain rate 1e-3,300,90.92,None,%,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni25 Cr20 Fe9.7 C0.3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile ductility,EXP,strain rate 1e-3,1073,44.74,None,%,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni25 Cr20 Fe9.7 C0.3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile ductility,EXP,strain rate 1e-3,1273,75.48,None,%,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni25 Cr20 Fe9.7 C0.3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,shear modulus,EXP,None,300,88000000000.0,None,Pa,T1,10.1016/j.mtla.2024.102187
12,Co45 Ni25 Cr20 Fe9.7 C0.3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,youngs modulus,EXP,None,300,226000000000.0,None,Pa,T1,10.1016/j.mtla.2024.102187
12,Co45 Ni25 Cr20 Fe9.7 C0.3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,poissons ratio,EXP,None,300,0.28,None,None,T1,10.1016/j.mtla.2024.102187
12,Co45 Ni25 Cr20 Fe9.7 C0.3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,creep rate,EXP,stress 170 Mpa,1073,9.19055e-05,None,%/s,F4,10.1016/j.mtla.2024.102187
12,Co45 Ni25 Cr20 Fe9.7 C0.3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,creep rate,EXP,stress 60 Mpa,1273,0.0001595982,None,%/s,F4,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 Mo3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile yield strength,EXP,strain rate 1e-3,300,520120113.76973206,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 Mo3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile yield strength,EXP,strain rate 1e-3,1073,306563334.061027,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 Mo3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile yield strength,EXP,strain rate 1e-3,1273,110802919.708029,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 Mo3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,ultimate tensile strength,EXP,strain rate 1e-3,300,915156257.1590691,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 Mo3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,ultimate tensile strength,EXP,strain rate 1e-3,1073,347237695.50918597,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 Mo3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,ultimate tensile strength,EXP,strain rate 1e-3,1273,115620437.956204,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 Mo3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile ductility,EXP,strain rate 1e-3,300,96.73,None,%,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 Mo3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile ductility,EXP,strain rate 1e-3,1073,70.4,None,%,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 Mo3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile ductility,EXP,strain rate 1e-3,1273,48.12,None,%,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 Mo3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,shear modulus,EXP,None,300,90000000000.0,None,Pa,T1,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 Mo3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,youngs modulus,EXP,None,300,232000000000.0,None,Pa,T1,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 Mo3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,poissons ratio,EXP,None,300,0.29,None,None,T1,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 Mo3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,creep rate,EXP,stress 170 Mpa,1073,3.5707e-06,None,%/s,F4,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 Mo3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,creep rate,EXP,stress 60 Mpa,1273,7.23899e-05,None,%/s,F4,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 W3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile yield strength,EXP,strain rate 1e-3,300,530631478.4073641,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 W3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile yield strength,EXP,strain rate 1e-3,1073,325468834.726516,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 W3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile yield strength,EXP,strain rate 1e-3,1273,116934306.569343,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 W3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,ultimate tensile strength,EXP,strain rate 1e-3,300,927028065.315386,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 W3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,ultimate tensile strength,EXP,strain rate 1e-3,1073,367916423.12378,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 W3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,ultimate tensile strength,EXP,strain rate 1e-3,1273,121751824.817518,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 W3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile ductility,EXP,strain rate 1e-3,300,75.3,None,%,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 W3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile ductility,EXP,strain rate 1e-3,1073,54.88,None,%,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 W3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile ductility,EXP,strain rate 1e-3,1273,45.87,None,%,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 W3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,shear modulus,EXP,None,300,93000000000.0,None,Pa,T1,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 W3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,youngs modulus,EXP,None,300,239000000000.0,None,Pa,T1,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 W3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,poissons ratio,EXP,None,300,0.28,None,None,T1,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 W3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,creep rate,EXP,stress 170 Mpa,1073,4.867e-06,None,%/s,F4,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 W3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,creep rate,EXP,stress 60 Mpa,1273,4.14172e-05,None,%/s,F4,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 Re3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile yield strength,EXP,strain rate 1e-3,300,501515167.535447,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 Re3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile yield strength,EXP,strain rate 1e-3,1073,252242589.840916,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 Re3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,tensile yield strength,EXP,strain rate 1e-3,1273,106861313.86861299,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 Re3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,ultimate tensile strength,EXP,strain rate 1e-3,300,931447744.518575,None,Pa,F3,10.1016/j.mtla.2024.102187
12,Co45 Ni22 Cr20 Fe9.7 C0.3 Re3,FCC,H+AQ+CW+RX+WQ,Arc melting. Remelted at least five times. Homogenized at 1523 K for 10 h, followed by air quenching. Rolled to a total thickness reduction of ~84 % at room temperature. Recrystallized at appropriate temperature for 1 h and cooled in water.,ultimate tensile strength,EXP,strain rate 1e-3,1073,336561010.13373095,None,Pa,F3,10.1016/j.mtla.2024.102187
