Name:,Ricardo Amaral
Email:,rna5137@psu.edu
Direct Fetched:,T
Hand Fetched:,T
Comment:,None

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
125,Si1.06 Mn1.08 Ni30.39 Cr21.85 Al1.08 Fe44.55 ,FCC,WQ,Water quenching@1140C (30min) > Water quenching@1140C (30min),creep rate,EXP,stress = 61 MPa,700,2.8e-09,-,%/s,T6,CDS No.27B
125,Si1.06 Mn1.08 Ni30.39 Cr21.85 Al1.08 Fe44.55 ,FCC,WQ,Water quenching@1140C (30min) > Water quenching@1140C (30min),creep rate,EXP,stress = 98 MPa,700,9.75e-08,-,%/s,T6,CDS No.27B
125,Si1.06 Mn1.08 Ni30.39 Cr21.85 Al1.08 Fe44.55 ,FCC,WQ,Water quenching@1140C (30min) > Water quenching@1140C (30min),creep rate,EXP,stress = 137 MPa,700,3.7778e-06,-,%/s,T6,CDS No.27B
125,Si1.06 Mn1.08 Ni30.39 Cr21.85 Al1.08 Fe44.55 ,FCC,WQ,Water quenching@1140C (30min) > Water quenching@1140C (30min),creep rate,EXP,stress = 61 MPa,800,1.611e-07,-,%/s,T6,CDS No.27B
125,Si1.06 Mn1.08 Ni30.39 Cr21.85 Al1.08 Fe44.55 ,FCC,WQ,Water quenching@1140C (30min) > Water quenching@1140C (30min),creep rate,EXP,stress = 53 MPa,800,5.22e-08,-,%/s,T6,CDS No.27B
125,Si1.06 Mn1.08 Ni30.39 Cr21.85 Al1.08 Fe44.55 ,FCC,WQ,Water quenching@1140C (30min) > Water quenching@1140C (30min),creep rate,EXP,stress = 78 MPa,800,3.0278e-06,-,%/s,T6,CDS No.27B
125,Si1.06 Mn1.08 Ni30.39 Cr21.85 Al1.08 Fe44.55 ,FCC,WQ,Water quenching@1140C (30min) > Water quenching@1140C (30min),creep rate,EXP,stress = 41 MPa,800,1.72e-08,-,%/s,T6,CDS No.27B
125,Si1.06 Mn1.08 Ni30.39 Cr21.85 Al1.08 Fe44.55 ,FCC,WQ,Water quenching@1140C (30min) > Water quenching@1140C (30min),creep rate,EXP,stress = 26 MPa,800,3.9e-09,-,%/s,T6,CDS No.27B
125,Si1.06 Mn1.08 Ni30.39 Cr21.85 Al1.08 Fe44.55 ,FCC,WQ,Water quenching@1140C (30min) > Water quenching@1140C (30min),creep rate,EXP,stress = 33 MPa,800,1.08e-08,-,%/s,T6,CDS No.27B
125,Si1.06 Mn1.08 Ni30.39 Cr21.85 Al1.08 Fe44.55 ,FCC,WQ,Water quenching@1140C (30min) > Water quenching@1140C (30min),creep rate,EXP,stress = 20 MPa,900,8.53e-08,-,%/s,T6,CDS No.27B
125,Si1.06 Mn1.08 Ni30.39 Cr21.85 Al1.08 Fe44.55 ,FCC,WQ,Water quenching@1140C (30min) > Water quenching@1140C (30min),creep rate,EXP,stress = 26 MPa,900,2.378e-07,-,%/s,T6,CDS No.27B
125,Si1.06 Mn1.08 Ni30.39 Cr21.85 Al1.08 Fe44.55 ,FCC,WQ,Water quenching@1140C (30min) > Water quenching@1140C (30min),creep rate,EXP,stress = 41 MPa,900,7.417e-07,-,%/s,T6,CDS No.27B
125,Si1.06 Mn1.08 Ni30.39 Cr21.85 Al1.08 Fe44.55 ,FCC,WQ,Water quenching@1140C (30min) > Water quenching@1140C (30min),creep rate,EXP,stress = 12 MPa,900,1.6e-08,-,%/s,T6,CDS No.27B
125,Si1.06 Mn1.08 Ni30.39 Cr21.85 Al1.08 Fe44.55 ,FCC,WQ,Water quenching@1140C (30min) > Water quenching@1140C (30min),creep rate,EXP,stress = 10 MPa,1000,1.164e-07,-,%/s,T6,CDS No.27B
125,Si1.06 Mn1.08 Ni30.39 Cr21.85 Al1.08 Fe44.55 ,FCC,WQ,Water quenching@1140C (30min) > Water quenching@1140C (30min),creep rate,EXP,stress = 5 MPa,1000,7.19e-08,-,%/s,T6,CDS No.27B
126,Si1.42 Mn1.31 Ni31.04 Cr22.42 Fe43.81 ,FCC,ST,Solution treated,creep rate,EXP,stress = 26 MPa,800,4.5e-09,-,%/s,T6,CDS No.26B
126,Si1.42 Mn1.31 Ni31.04 Cr22.42 Fe43.81 ,FCC,ST,Solution treated,creep rate,EXP,stress = 22 MPa,800,2.9e-09,-,%/s,T6,CDS No.26B
126,Si1.42 Mn1.31 Ni31.04 Cr22.42 Fe43.81 ,FCC,ST,Solution treated,creep rate,EXP,stress = 33 MPa,800,3.4e-09,-,%/s,T6,CDS No.26B
126,Si1.42 Mn1.31 Ni31.04 Cr22.42 Fe43.81 ,FCC,ST,Solution treated,creep rate,EXP,stress = 41 MPa,800,8.97e-08,-,%/s,T6,CDS No.26B
126,Si1.42 Mn1.31 Ni31.04 Cr22.42 Fe43.81 ,FCC,ST,Solution treated,creep rate,EXP,stress = 10 MPa,900,6.1e-09,-,%/s,T6,CDS No.26B
126,Si1.42 Mn1.31 Ni31.04 Cr22.42 Fe43.81 ,FCC,ST,Solution treated,creep rate,EXP,stress = 14 MPa,900,2.89e-08,-,%/s,T6,CDS No.26B
126,Si1.42 Mn1.31 Ni31.04 Cr22.42 Fe43.81 ,FCC,ST,Solution treated,creep rate,EXP,stress = 5 MPa,1000,1.008e-07,-,%/s,T6,CDS No.26B
127,Mn1.15 Ni31.2 Cr22.87 Fe44.25 Co0.52 ,FCC,WQ,Water quenching@1120C (2min),creep rate,EXP,stress = 157 MPa,600,1.8e-09,-,%/s,T6,CDS No.26B
127,Mn1.15 Ni31.2 Cr22.87 Fe44.25 Co0.52 ,FCC,WQ,Water quenching@1120C (2min),creep rate,EXP,stress = 61 MPa,700,1.63e-08,-,%/s,T6,CDS No.26B
127,Mn1.15 Ni31.2 Cr22.87 Fe44.25 Co0.52 ,FCC,WQ,Water quenching@1120C (2min),creep rate,EXP,stress = 22 MPa,800,2.4e-09,-,%/s,T6,CDS No.26B
127,Mn1.15 Ni31.2 Cr22.87 Fe44.25 Co0.52 ,FCC,WQ,Water quenching@1120C (2min),creep rate,EXP,stress = 33 MPa,800,1.8e-08,-,%/s,T6,CDS No.26B
127,Mn1.15 Ni31.2 Cr22.87 Fe44.25 Co0.52 ,FCC,WQ,Water quenching@1120C (2min),creep rate,EXP,stress = 26 MPa,800,3.1e-09,-,%/s,T6,CDS No.26B
127,Mn1.15 Ni31.2 Cr22.87 Fe44.25 Co0.52 ,FCC,WQ,Water quenching@1120C (2min),creep rate,EXP,stress = 41 MPa,800,7.53e-08,-,%/s,T6,CDS No.26B
127,Mn1.15 Ni31.2 Cr22.87 Fe44.25 Co0.52 ,FCC,WQ,Water quenching@1120C (2min),creep rate,EXP,stress = 10 MPa,900,1.61e-08,-,%/s,T6,CDS No.26B
127,Mn1.15 Ni31.2 Cr22.87 Fe44.25 Co0.52 ,FCC,WQ,Water quenching@1120C (2min),creep rate,EXP,stress = 14 MPa,900,9.9e-09,-,%/s,T6,CDS No.26B
128,Si1.04 Mn1.17 Ni31.13 Cr22.78 Fe43.88 ,FCC,WQ,Water quenching@1150C (7min),creep rate,EXP,stress = 33 MPa,800,1.01e-08,-,%/s,T6,CDS No.26B
128,Si1.04 Mn1.17 Ni31.13 Cr22.78 Fe43.88 ,FCC,WQ,Water quenching@1150C (7min),creep rate,EXP,stress = 26 MPa,800,1.1e-09,-,%/s,T6,CDS No.26B
128,Si1.04 Mn1.17 Ni31.13 Cr22.78 Fe43.88 ,FCC,WQ,Water quenching@1150C (7min),creep rate,EXP,stress = 41 MPa,800,8.5e-08,-,%/s,T6,CDS No.26B
128,Si1.04 Mn1.17 Ni31.13 Cr22.78 Fe43.88 ,FCC,WQ,Water quenching@1150C (7min),creep rate,EXP,stress = 14 MPa,900,6e-10,-,%/s,T6,CDS No.26B
128,Si1.04 Mn1.17 Ni31.13 Cr22.78 Fe43.88 ,FCC,WQ,Water quenching@1150C (7min),creep rate,EXP,stress = 20 MPa,900,2e-08,-,%/s,T6,CDS No.26B
128,Si1.04 Mn1.17 Ni31.13 Cr22.78 Fe43.88 ,FCC,WQ,Water quenching@1150C (7min),creep rate,EXP,stress = 10 MPa,900,6e-10,-,%/s,T6,CDS No.26B
128,Si1.04 Mn1.17 Ni31.13 Cr22.78 Fe43.88 ,FCC,WQ,Water quenching@1150C (7min),creep rate,EXP,stress = 5 MPa,1000,4e-08,-,%/s,T6,CDS No.26B
128,Si1.04 Mn1.17 Ni31.13 Cr22.78 Fe43.88 ,FCC,WQ,Water quenching@1150C (7min),creep rate,EXP,stress = 10 MPa,1000,1.461e-07,-,%/s,T6,CDS No.26B
129,Si1.12 Mn1.23 Ni31.08 Cr22.31 Fe44.26 ,FCC,ST,Solution treated,creep rate,EXP,stress = 137 MPa,600,2.4e-09,-,%/s,T6,CDS No.26B
129,Si1.12 Mn1.23 Ni31.08 Cr22.31 Fe44.26 ,FCC,ST,Solution treated,creep rate,EXP,stress = 88 MPa,700,7.53e-08,-,%/s,T6,CDS No.26B
129,Si1.12 Mn1.23 Ni31.08 Cr22.31 Fe44.26 ,FCC,ST,Solution treated,creep rate,EXP,stress = 61 MPa,700,6.4e-09,-,%/s,T6,CDS No.26B
129,Si1.12 Mn1.23 Ni31.08 Cr22.31 Fe44.26 ,FCC,ST,Solution treated,creep rate,EXP,stress = 41 MPa,800,7.67e-08,-,%/s,T6,CDS No.26B
129,Si1.12 Mn1.23 Ni31.08 Cr22.31 Fe44.26 ,FCC,ST,Solution treated,creep rate,EXP,stress = 33 MPa,800,9.7e-09,-,%/s,T6,CDS No.26B
129,Si1.12 Mn1.23 Ni31.08 Cr22.31 Fe44.26 ,FCC,ST,Solution treated,creep rate,EXP,stress = 26 MPa,800,3.8e-09,-,%/s,T6,CDS No.26B
129,Si1.12 Mn1.23 Ni31.08 Cr22.31 Fe44.26 ,FCC,ST,Solution treated,creep rate,EXP,stress = 22 MPa,800,1.6e-09,-,%/s,T6,CDS No.26B
129,Si1.12 Mn1.23 Ni31.08 Cr22.31 Fe44.26 ,FCC,ST,Solution treated,creep rate,EXP,stress = 20 MPa,900,6.61e-08,-,%/s,T6,CDS No.26B
129,Si1.12 Mn1.23 Ni31.08 Cr22.31 Fe44.26 ,FCC,ST,Solution treated,creep rate,EXP,stress = 10 MPa,900,1.17e-08,-,%/s,T6,CDS No.26B
129,Si1.12 Mn1.23 Ni31.08 Cr22.31 Fe44.26 ,FCC,ST,Solution treated,creep rate,EXP,stress = 5 MPa,1000,6.94e-08,-,%/s,T6,CDS No.26B
129,Si1.12 Mn1.23 Ni31.08 Cr22.31 Fe44.26 ,FCC,ST,Solution treated,creep rate,EXP,stress = 10 MPa,1000,3.86e-08,-,%/s,T6,CDS No.26B
130,Mn1.37 Ni30.38 Cr22.73 Al1.08 Fe44.44 ,FCC,WQ,Water quenching@1150C (6min),creep rate,EXP,stress = 41 MPa,800,8.722e-07,-,%/s,T6,CDS No.26B
130,Mn1.37 Ni30.38 Cr22.73 Al1.08 Fe44.44 ,FCC,WQ,Water quenching@1150C (6min),creep rate,EXP,stress = 22 MPa,800,3.2e-09,-,%/s,T6,CDS No.26B
130,Mn1.37 Ni30.38 Cr22.73 Al1.08 Fe44.44 ,FCC,WQ,Water quenching@1150C (6min),creep rate,EXP,stress = 33 MPa,800,1.33e-08,-,%/s,T6,CDS No.26B
130,Mn1.37 Ni30.38 Cr22.73 Al1.08 Fe44.44 ,FCC,WQ,Water quenching@1150C (6min),creep rate,EXP,stress = 26 MPa,800,3.2e-09,-,%/s,T6,CDS No.26B
130,Mn1.37 Ni30.38 Cr22.73 Al1.08 Fe44.44 ,FCC,WQ,Water quenching@1150C (6min),creep rate,EXP,stress = 20 MPa,900,1.158e-07,-,%/s,T6,CDS No.26B
130,Mn1.37 Ni30.38 Cr22.73 Al1.08 Fe44.44 ,FCC,WQ,Water quenching@1150C (6min),creep rate,EXP,stress = 10 MPa,1000,5.056e-07,-,%/s,T6,CDS No.26B
130,Mn1.37 Ni30.38 Cr22.73 Al1.08 Fe44.44 ,FCC,WQ,Water quenching@1150C (6min),creep rate,EXP,stress = 7 MPa,1000,6.47e-08,-,%/s,T6,CDS No.26B
130,Mn1.37 Ni30.38 Cr22.73 Al1.08 Fe44.44 ,FCC,WQ,Water quenching@1150C (6min),creep rate,EXP,stress = 4 MPa,1000,2.81e-08,-,%/s,T6,CDS No.26B
130,Mn1.37 Ni30.38 Cr22.73 Al1.08 Fe44.44 ,FCC,WQ,Water quenching@1150C (6min),creep rate,EXP,stress = 7 MPa,1050,3.194e-07,-,%/s,T6,CDS No.26B
131,Si1.12 Mn1.22 Ni30.69 Cr22.3 Fe44.67 ,FCC,ST,Solution treated,creep rate,EXP,stress = 22 MPa,800,9e-10,-,%/s,T6,CDS No.26B
131,Si1.12 Mn1.22 Ni30.69 Cr22.3 Fe44.67 ,FCC,ST,Solution treated,creep rate,EXP,stress = 33 MPa,800,7.6e-09,-,%/s,T6,CDS No.26B
131,Si1.12 Mn1.22 Ni30.69 Cr22.3 Fe44.67 ,FCC,ST,Solution treated,creep rate,EXP,stress = 26 MPa,800,2.3e-09,-,%/s,T6,CDS No.26B
131,Si1.12 Mn1.22 Ni30.69 Cr22.3 Fe44.67 ,FCC,ST,Solution treated,creep rate,EXP,stress = 41 MPa,800,9.64e-08,-,%/s,T6,CDS No.26B
131,Si1.12 Mn1.22 Ni30.69 Cr22.3 Fe44.67 ,FCC,ST,Solution treated,creep rate,EXP,stress = 14 MPa,900,2.68e-08,-,%/s,T6,CDS No.26B
131,Si1.12 Mn1.22 Ni30.69 Cr22.3 Fe44.67 ,FCC,ST,Solution treated,creep rate,EXP,stress = 20 MPa,900,1.928e-07,-,%/s,T6,CDS No.26B
131,Si1.12 Mn1.22 Ni30.69 Cr22.3 Fe44.67 ,FCC,ST,Solution treated,creep rate,EXP,stress = 10 MPa,900,7.2e-09,-,%/s,T6,CDS No.26B
131,Si1.12 Mn1.22 Ni30.69 Cr22.3 Fe44.67 ,FCC,ST,Solution treated,creep rate,EXP,stress = 9 MPa,900,1.54e-08,-,%/s,T6,CDS No.26B
131,Si1.12 Mn1.22 Ni30.69 Cr22.3 Fe44.67 ,FCC,ST,Solution treated,creep rate,EXP,stress = 5 MPa,1000,4.81e-08,-,%/s,T6,CDS No.26B
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 220 MPa,500,1.75e-08,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 320 MPa,500,1.639e-07,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 200 MPa,500,6.4e-09,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 270 MPa,500,2.47e-08,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 360 MPa,500,1.1944e-06,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 240 MPa,500,1.97e-08,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 300 MPa,500,1.028e-07,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 340 MPa,500,3.611e-07,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 240 MPa,550,1e-06,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 220 MPa,550,4.167e-07,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 180 MPa,550,1.278e-07,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 250 MPa,550,1.3056e-06,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 200 MPa,550,3.611e-07,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 200 MPa,575,2.1389e-06,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 140 MPa,575,5.6e-09,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 180 MPa,575,6.667e-07,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 170 MPa,575,2.056e-07,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 160 MPa,575,1.06e-08,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 210 MPa,575,3.3333e-06,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 140 MPa,600,6.94e-08,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 160 MPa,600,4.167e-07,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 130 MPa,600,2.03e-08,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 100 MPa,600,3.3e-09,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 80 MPa,600,2e-09,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 200 MPa,600,7.7778e-06,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 180 MPa,600,3.6111e-06,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 160 MPa,625,3.8889e-06,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 140 MPa,625,8.611e-07,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 80 MPa,625,1.58e-08,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 100 MPa,625,3.33e-08,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 60 MPa,625,6.9e-09,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 120 MPa,625,8.33e-08,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 80 MPa,650,1e-07,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 100 MPa,650,3.056e-07,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 130 MPa,650,1.5556e-06,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 60 MPa,650,2.78e-08,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 120 MPa,650,1.5833e-06,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 100 MPa,650,3.333e-07,-,%/s,T5,CDS No.54A
132,Cr2.54 W0.48 Fe96.98 ,BCC,A,Air cooling@1050C (10min) > Air cooling@770C (60min),creep rate,EXP,stress = 140 MPa,650,7.5e-06,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 300 MPa,500,3.333e-07,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 270 MPa,500,1.028e-07,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 320 MPa,500,6.389e-07,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 200 MPa,500,1.72e-08,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 220 MPa,500,4.72e-08,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 340 MPa,500,1.2778e-06,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 240 MPa,500,5.83e-08,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 180 MPa,550,1.5e-07,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 220 MPa,550,1.1667e-06,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 160 MPa,550,2e-08,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 240 MPa,550,2e-06,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 200 MPa,550,7.222e-07,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 180 MPa,550,1.889e-07,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 140 MPa,575,2.64e-08,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 160 MPa,575,2.444e-07,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 200 MPa,575,3.6111e-06,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 180 MPa,575,7.5e-07,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 120 MPa,575,8.1e-09,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 210 MPa,575,6.3889e-06,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 180 MPa,600,3.6111e-06,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 100 MPa,600,2.03e-08,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 140 MPa,600,2.778e-07,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 80 MPa,600,7.8e-09,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 160 MPa,600,1.25e-06,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 130 MPa,600,1.583e-07,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 100 MPa,625,5.28e-08,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 80 MPa,625,1.47e-08,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 130 MPa,625,7.222e-07,-,%/s,T5,CDS No.54A
133,Cr2.49 W0.52 Fe96.99 ,BCC,A,Air cooling@1050C (30min) > Air cooling@770C (60min),creep rate,EXP,stress = 140 MPa,625,1.8889e-06,-,%/s,T5,CDS No.54A
